row,id,product,section,serial,slug,canonical_path,title,primary_keyword,body_chars,body_sha256,old_baseline_verdict,new_verdict,preliminary_verdict,issue_codes,user_role,search_situation,real_question,quick_answer,natural_tone,actionable_next_step,batch,gemini_reason,gemini_evidence
215,MBTI-64-ENTJ-OH,personality,mbti,personality-0039,personality-0039,/articles/personality/personality-0039,ENTJ-OH 是什麼？野心、變動與人生方向怎麼看,ENTJ-OH 是什麼,1191,b8cfd892a629801aca61a2ec0c8fdb277be3019536c8d2ef0db80a1e32f2471f,BASELINE_ONLY_NOT_EVIDENCE,GEMINI_REWRITE,HUMAN_LIGHT_EDIT,SHORT_BODY,想用 MBTI 或人格分類理解自己與互動模式的一般讀者,搜尋「ENTJ-OH 是什麼」時，多半想快速對照自己或某段關係，而不是讀理論課。,這個人格概念能幫我看見哪種偏好，哪些地方不能當成固定標籤？,PARTIAL,PENDING_GEMINI_REVIEW,把問題改寫成一句具體情境，分清楚當下狀態、可觀察線索與不能代表的限制。,reviewer_batch_043,不僅帶有重複句子的生成錯誤，且通篇依賴與其他文章完全相同的模板骨架，缺乏針對 ENTJ-OH 的深度探討，必須重寫。,"[{""code"":""REPETITIVE_PHRASE"",""evidence"":""第一段出現「ENTJ-OH 的分支焦點也要回到具體情境。」連續重複兩次的錯誤，與其他文章的模板生成瑕疵如出一轍。""},{""code"":""TEMPLATE_SMELL"",""evidence"":""文章骨架與 article-01 完全一致，僅替換了情境參數（如『收到外地職涯邀請』），讀起來像機器生成的換字文章，毫無專屬感。""}]"
216,TAROT-WANDS-09,tarot,tarot,tarot-0039,tarot-0039,/articles/tarot/tarot-0039,權杖九意思：正位、逆位、感情與工作怎麼看,權杖九,1492,7c4a931ea6185d4f0bab254e63be52e2f91768a37434360305f74e92f305a219,BASELINE_ONLY_NOT_EVIDENCE,GEMINI_REWRITE,HUMAN_LIGHT_EDIT,TEMPLATE_STRUCTURE,正在用塔羅整理感情、工作或選擇卡點的一般讀者,搜尋「權杖九」時，通常想先知道這張牌或問法能不能回答眼前問題。,這個塔羅線索現在能提醒我什麼，哪些結論不能只靠單篇文章決定？,YES,PENDING_GEMINI_REVIEW,把問題改寫成一句具體情境，分清楚當下狀態、可觀察線索與不能代表的限制。,reviewer_batch_044,文章後半段大量使用「關鍵字詞組＋通用模板」的填空句型，將長串關鍵字生硬地塞入固定句式中，導致語氣極度機械化，缺乏真人口吻，必須全面重寫以消除模板感。,"[{""code"":""TEMPLATE_STRUCTURE"",""evidence"":""把戒備、疲憊和還要不要撐放進感情，留意靠近是否穩定；放進工作，則要看計畫是否有資源""},{""code"":""TEMPLATE_STRUCTURE"",""evidence"":""若你在等「受過傷後的防備、信任感和距離」的答案... 整理「受過傷後的防備、信任感和距離」讓你看見的互動""},{""code"":""TEMPLATE_STRUCTURE"",""evidence"":""別只看「壓力尾聲、風險控管與疲勞累積」有沒有成功感... 若「壓力尾聲、風險控管與疲勞累積」牽涉升遷""}]"
217,ASTRO-EXPANSION-50D-0040,astro,astro,astrology-0040,astrology-0040,/articles/astrology/astrology-0040,第一宮是什麼？自我呈現、身體感和開始一件事的方式怎麼看,第一宮,884,c9488b5a1a6585c7ac644cb10d0c9792e8c647548facb4c3c8a8a15f388f6360,BASELINE_ONLY_NOT_EVIDENCE,HUMAN_LIGHT_EDIT,HUMAN_LIGHT_EDIT,SHORT_BODY,正在用 Pantheon 公開文章整理生活問題的一般讀者,搜尋「第一宮」時，想快速找到和自己狀況相關的整理方式。,我現在卡住的是哪一層，讀完後下一步可以先確認什麼？,YES,PENDING_GEMINI_REVIEW,把問題改寫成一句具體情境，分清楚當下狀態、可觀察線索與不能代表的限制。,reviewer_batch_044,內容針對第一宮提供了具體的應用場景，但部分段落有明顯的標點符號遺漏，以及些微語句重複的問題，透過人工微調潤飾即可解決。,"[{""code"":""SHORT_BODY"",""evidence"":""第一宮只能提供自我呈現的觀察角度閱讀第一宮時可以把它當成一個假設""},{""code"":""SHORT_BODY"",""evidence"":""不能單靠第一宮判定完整人格、關係走向或必然事件，仍要合看行星、星座、相位和生活選擇單一宮位不能判定完整人格、完整關係或必然事件""}]"
218,EXPANSION-50D-FORTUNE-0040,fortune,fortune,fortune-0040,fortune-0040,/articles/fortune/fortune-0040,喜忌是什麼？八字中的偏好條件與避免簡化,喜忌是什麼,886,e61fa58329bef71235062d474299471a341056f9f1444a0d2d20c4c952b6dcd4,BASELINE_ONLY_NOT_EVIDENCE,GEMINI_REWRITE,GEMINI_REWRITE,SEARCH_INTENT_LAG|SHORT_BODY|TEMPLATE_STRUCTURE,想用命盤、八字或紫微整理人生課題的一般讀者,搜尋「喜忌是什麼」時，想先搞懂單一概念可看什麼，不想被玄學術語淹沒。,這個命盤概念能提供哪個觀察角度，哪些仍要回到完整個人資料？,PARTIAL,PENDING_GEMINI_REVIEW,把問題改寫成一句具體情境，分清楚當下狀態、可觀察線索與不能代表的限制。,reviewer_batch_044,文章將「有利條件、過量條件、情境差異與彈性」這串關鍵字作為名詞片語，生硬且頻繁地代入各段落的句型中，導致行文極不自然，未能針對喜忌概念給出通順的解釋，需交由 Gemini 重寫。,"[{""code"":""TEMPLATE_STRUCTURE"",""evidence"":""喜忌是八字閱讀中常被用來說明有利條件、過量條件、情境差異與彈性的概念。""},{""code"":""TEMPLATE_STRUCTURE"",""evidence"":""如果你看到有利條件、過量條件、情境差異與彈性的描述，先記錄一個最近發生的事件""},{""code"":""TEMPLATE_STRUCTURE"",""evidence"":""看看有利條件、過量條件、情境差異與彈性究竟是穩定存在，還是被某次壓力放大。""}]"
219,MBTI-64-ENTJ-OC,personality,mbti,personality-0040,personality-0040,/articles/personality/personality-0040,ENTJ-OC 是什麼？策略、自由度與合作界線怎麼看,ENTJ-OC 是什麼,1209,8a8872048587b35f3737b62cccd86beeea36b5a540054493085c5e4f02da3ecc,BASELINE_ONLY_NOT_EVIDENCE,HUMAN_LIGHT_EDIT,KEEP,NONE,想用 MBTI 或人格分類理解自己與互動模式的一般讀者,搜尋「ENTJ-OC 是什麼」時，多半想快速對照自己或某段關係，而不是讀理論課。,這個人格概念能幫我看見哪種偏好，哪些地方不能當成固定標籤？,PARTIAL,PENDING_GEMINI_REVIEW,把問題改寫成一句具體情境，分清楚當下狀態、可觀察線索與不能代表的限制。,reviewer_batch_044,文章提供了具體的生活場景與實用的練習，但第一段出現了複製貼上造成的重複句子，以及第三段結尾缺少標點符號，需要人工稍微修飾語句。,"[{""code"":""NONE"",""evidence"":""也不等於別人的遲疑就是效率問題；ENTJ-OC 的分支焦點也要回到具體情境。""},{""code"":""NONE"",""evidence"":""讓策略服務選擇，而不是讓控制感代替對話這些細節比類型標籤更能說明一段互動是否健康。""}]"
220,TAROT-WANDS-10,tarot,tarot,tarot-0040,tarot-0040,/articles/tarot/tarot-0040,權杖十意思：正位、逆位、感情與工作怎麼看,權杖十,1513,b89f5cbf076e57d91d5eb559f78485c1bba5e719cae9f24f7135c58a0b49edb3,BASELINE_ONLY_NOT_EVIDENCE,GEMINI_REWRITE,HUMAN_LIGHT_EDIT,TEMPLATE_STRUCTURE,正在用塔羅整理感情、工作或選擇卡點的一般讀者,搜尋「權杖十」時，通常想先知道這張牌或問法能不能回答眼前問題。,這個塔羅線索現在能提醒我什麼，哪些結論不能只靠單篇文章決定？,YES,PENDING_GEMINI_REVIEW,把問題改寫成一句具體情境，分清楚當下狀態、可觀察線索與不能代表的限制。,reviewer_batch_044,文章各段落嚴重依賴將關鍵字組（如「責任過重、壓力累積和負擔」或「硬撐、分工失衡或責任不清」）反覆代入固定句型，導致閱讀體驗極度生硬且冗贅，缺乏真人解釋牌義的自然流暢感，必須重寫。,"[{""code"":""TEMPLATE_STRUCTURE"",""evidence"":""權杖十正位常指向責任過重、壓力累積和負擔。這張牌出現時，先找得到的責任過重、壓力累積和負擔訊號""},{""code"":""TEMPLATE_STRUCTURE"",""evidence"":""如果沒有新的證據，就先不要讓硬撐、分工失衡或責任不清替焦慮加重""},{""code"":""TEMPLATE_STRUCTURE"",""evidence"":""若你很想立刻知道答案，先把「責任過重、壓力累積和負擔」改成一件今天能觀察或確認的事。再把「責任過重、壓力累積和負擔」對應到一個具體時間點""}]"
221,ASTRO-EXPANSION-50D-0041,astro,astro,astrology-0041,astrology-0041,/articles/astrology/astrology-0041,第四宮是什麼？家庭根基、私領域和內在歸屬怎麼看,第四宮,873,e66eef22a9d53c14eba6229c99f0d59fcde4e9aa3d3f532c13de982439c98acb,BASELINE_ONLY_NOT_EVIDENCE,GEMINI_REWRITE,HUMAN_LIGHT_EDIT,SHORT_BODY,正在用 Pantheon 公開文章整理生活問題的一般讀者,搜尋「第四宮」時，想快速找到和自己狀況相關的整理方式。,我現在卡住的是哪一層，讀完後下一步可以先確認什麼？,YES,PENDING_GEMINI_REVIEW,把問題改寫成一句具體情境，分清楚當下狀態、可觀察線索與不能代表的限制。,reviewer_batch_045,文章高度依賴通用模板，將「第四宮」當成變數填入固定的句型中，導致內容空泛、缺乏針對該主題的獨特洞見與真人口吻，需全面重寫以符合具體情境。,"[{""code"":""TEMPLATE_STRUCTURE"",""evidence"":""第一段「對第四宮而言，月亮主題可先看情緒反應與熟悉感，宮位則把注意力放到生活領域。」與其他宮位文章骨架完全相同，明顯是直接套用宮位模板的替換句。""},{""code"":""ABSTRACT_FILLER"",""evidence"":""「查第四宮的人，可能正在處理一段互動、工作安排或自我理解。」這類句子過度空泛且適用於任何主題，並未針對第四宮（家庭、根基）提出專屬的痛點或情境。""}]"
222,EXPANSION-50D-FORTUNE-0041,fortune,fortune,fortune-0041,fortune-0041,/articles/fortune/fortune-0041,合沖刑害是什麼？八字互動關係與生活觀察怎麼看,合沖刑害是什麼,910,dd12b10044f2f02e0443082d19a65fd96a03ed4e32d9746e4d4ff28ce52bd138,BASELINE_ONLY_NOT_EVIDENCE,GEMINI_REWRITE,GEMINI_REWRITE,SEARCH_INTENT_LAG|SHORT_BODY|TEMPLATE_STRUCTURE,想用命盤、八字或紫微整理人生課題的一般讀者,搜尋「合沖刑害是什麼」時，想先搞懂單一概念可看什麼，不想被玄學術語淹沒。,這個命盤概念能提供哪個觀察角度，哪些仍要回到完整個人資料？,PARTIAL,PENDING_GEMINI_REVIEW,把問題改寫成一句具體情境，分清楚當下狀態、可觀察線索與不能代表的限制。,reviewer_batch_045,長詞彙「合、沖、刑、害的互動語言與條件」被當成單一變數無腦填入模板，造成文句極度不通順。同時防禦性廢話過多，未正面解答讀者對命理符號的疑問，需重新設計結構。,"[{""code"":""TEMPLATE_STRUCTURE"",""evidence"":""內文出現大量生硬的變數替換痕跡，如「焦點會從合、沖、刑、害的互動語言與條件轉成不同的行為線索」、「看到合、沖、刑、害的互動語言與條件的描述」，語氣極度不自然。""},{""code"":""SEARCH_INTENT_LAG"",""evidence"":""讀者想了解合沖刑害的具體含義，但文章花費過多篇幅在講述「不能代表什麼」、「先分開事實、解讀與期待」，嚴重延遲了解答讀者搜尋意圖的時間。""}]"
223,MBTI-64-ENTP-AH,personality,mbti,personality-0041,personality-0041,/articles/personality/personality-0041,ENTP-AH 是什麼？辯論感、創意與工作壓力怎麼看,ENTP-AH 是什麼,1218,e72dcbfc1bccc3b2d07497b72ff59ab52937871d7f7fa464501e249f54c14d67,BASELINE_ONLY_NOT_EVIDENCE,GEMINI_REWRITE,KEEP,NONE,想用 MBTI 或人格分類理解自己與互動模式的一般讀者,搜尋「ENTP-AH 是什麼」時，多半想快速對照自己或某段關係，而不是讀理論課。,這個人格概念能幫我看見哪種偏好，哪些地方不能當成固定標籤？,PARTIAL,PENDING_GEMINI_REVIEW,把問題改寫成一句具體情境，分清楚當下狀態、可觀察線索與不能代表的限制。,reviewer_batch_045,文章不僅出現明顯的生成重複錯誤，在具體場景的應用上也流於表面與抽象名詞堆疊，缺乏真正能幫助讀者對照自身行為的細節，需要大幅度重寫。,"[{""code"":""REPETITIVE_SKELETON"",""evidence"":""第一段中「ENTP-AH 的分支焦點也要回到具體情境。」這句話在相鄰句意中重複出現兩次，顯示生成時出現了明顯的拼接錯誤與重複骨架。""},{""code"":""ABSTRACT_FILLER"",""evidence"":""在列舉「提案被主管要求限時落地」等場景時，僅給出「看見自己對穩定、自由、效率或連結的取捨」這類極度空泛的描述，並未針對 ENTP-AH 提出具體的行為特徵。""}]"
224,TAROT-WANDS-PAGE,tarot,tarot,tarot-0041,tarot-0041,/articles/tarot/tarot-0041,權杖侍者意思：正位、逆位、感情與工作怎麼看,權杖侍者,1514,a101be45ff034f42e9a8e2f7b96ee6a9349f07f3caf7417da3d9099f08119934,BASELINE_ONLY_NOT_EVIDENCE,GEMINI_REWRITE,HUMAN_LIGHT_EDIT,TEMPLATE_STRUCTURE,正在用塔羅整理感情、工作或選擇卡點的一般讀者,搜尋「權杖侍者」時，通常想先知道這張牌或問法能不能回答眼前問題。,這個塔羅線索現在能提醒我什麼，哪些結論不能只靠單篇文章決定？,YES,PENDING_GEMINI_REVIEW,把問題改寫成一句具體情境，分清楚當下狀態、可觀察線索與不能代表的限制。,reviewer_batch_045,文章段落結構僵化，長串關鍵字被當作積木在每一段重複插入，導致閱讀體驗極差且失去真人口吻，且免責聲明佔比過重，必須重寫以恢復正常解牌邏輯。,"[{""code"":""REPETITIVE_SKELETON"",""evidence"":""內文各段落機械式重複特定組合詞彙，如感情段落不斷重複「曖昧試探、好奇靠近與新鮮感」，正逆位段落反覆貼上「新興趣、試探和行動訊號」，讀起來像機器人填空。""},{""code"":""TEMPLATE_STRUCTURE"",""evidence"":""各段落結尾如「不能替對方承諾；最後仍要回到對話與選擇」、「不能取代合約、市場資料」皆是萬用免責聲明模板，缺乏塔羅牌「權杖侍者」本身的解牌層次。""}]"
225,ASTRO-EXPANSION-50D-0042,astro,astro,astrology-0042,astrology-0042,/articles/astrology/astrology-0042,第七宮是什麼？一對一關係、合作契約和互相投射怎麼看,第七宮,873,b5cecb57f7d804f00a15fa4e8cf08dd34aeb9b4a162b962fdc9dbba9a105fdfd,BASELINE_ONLY_NOT_EVIDENCE,GEMINI_REWRITE,HUMAN_LIGHT_EDIT,SHORT_BODY,正在用 Pantheon 公開文章整理生活問題的一般讀者,搜尋「第七宮」時，想快速找到和自己狀況相關的整理方式。,我現在卡住的是哪一層，讀完後下一步可以先確認什麼？,YES,PENDING_GEMINI_REVIEW,把問題改寫成一句具體情境，分清楚當下狀態、可觀察線索與不能代表的限制。,reviewer_batch_045,此篇與第四宮文章共用同一套底層模板，生成出的內容空洞且有漏字斷句問題，完全失去針對「第七宮」的專業論述與人味，必須強制重寫。,"[{""code"":""TEMPLATE_STRUCTURE"",""evidence"":""文章結構、段落標題與開頭句子（如「對第七宮而言，月亮主題可先看情緒反應與熟悉感」）與 article-01 幾乎一模一樣，僅替換了宮位名稱與對應關鍵字。""},{""code"":""ABSTRACT_FILLER"",""evidence"":""「第七宮可以整理關係中的互動鏡面與協議閱讀第七宮時可以把它當成一個假設」不僅缺少標點符號，且把完全不同的占星概念硬塞進同一個骨架，邏輯生硬。""}]"
226,EXPANSION-50D-FORTUNE-0042,fortune,fortune,fortune-0042,fortune-0042,/articles/fortune/fortune-0042,八字格局是什麼？結構、條件與避免貼標籤,格局是什麼,893,4ccd387233b504a90413aa7d406a730d657d738f02a4e5815107686bda15ad22,BASELINE_ONLY_NOT_EVIDENCE,GEMINI_REWRITE,GEMINI_REWRITE,SEARCH_INTENT_LAG|SHORT_BODY|TEMPLATE_STRUCTURE,想用命盤、八字或紫微整理人生課題的一般讀者,搜尋「格局是什麼」時，想先搞懂單一概念可看什麼，不想被玄學術語淹沒。,這個命盤概念能提供哪個觀察角度，哪些仍要回到完整個人資料？,PARTIAL,PENDING_GEMINI_REVIEW,把問題改寫成一句具體情境，分清楚當下狀態、可觀察線索與不能代表的限制。,reviewer_batch_046,文章高度依賴固定模板，將多個抽象名詞（結構、主次、條件完整度與不可單點定論）生硬且機械式地塞入句型中，導致語句不通順且缺乏針對「格局」的實質解釋，無法解決讀者的搜尋意圖。,"[{""code"":""TEMPLATE_STRUCTURE"",""evidence"":""如果你看到結構、主次、條件完整度與不可單點定論的描述，先記錄一個最近發生的事件，再分開事實、解讀與期待。""},{""code"":""TEMPLATE_STRUCTURE"",""evidence"":""這時可比較你的需求、他人的回應和現實成本，看看結構、主次、條件完整度與不可單點定論究竟是穩定存在，還是被某次壓力放大。""}]"
